Date,Open,Low,High,Close,Qt
05/09/2007,54407.83,54407.83,54407.83,54407.83,54407.83
06/09/2007,54569,54569,54569,54569,54569
10/09/2007,52652.57,52652.57,52652.57,52652.57,52652.57
11/09/2007,53920.57,53920.57,53920.57,53920.57,53920.57
12/09/2007,53882.71,53882.71,53882.71,53882.71,53882.71
13/09/2007,54908.18,54908.18,54908.18,54908.18,54908.18
14/09/2007,54671,54671,54671,54671,54671
17/09/2007,54340.54,54340.54,54340.54,54340.54,54340.54
18/09/2007,56666.3,56666.3,56666.3,56666.3,56666.3
19/09/2007,57264.22,57264.22,57264.22,57264.22,57264.22
20/09/2007,56906.44,56906.44,56906.44,56906.44,56906.44
21/09/2007,57798.79,57798.79,57798.79,57798.79,57798.79
24/09/2007,58719.37,58719.37,58719.37,58719.37,58719.37
25/09/2007,58857.78,58857.78,58857.78,58857.78,58857.78
26/09/2007,59714.83,59714.83,59714.83,59714.83,59714.83
27/09/2007,61052.44,61052.44,61052.44,61052.44,61052.44
28/09/2007,60465.06,60465.06,60465.06,60465.06,60465.06
01/10/2007,62340.34,62340.34,62340.34,62340.34,62340.34
02/10/2007,62017.12,62017.12,62017.12,62017.12,62017.12
03/10/2007,60098.57,60098.57,60098.57,60098.57,60098.57
04/10/2007,60406.72,60406.72,60406.72,60406.72,60406.72
05/10/2007,62318.72,62318.72,62318.72,62318.72,62318.72
08/10/2007,62660.85,62660.85,62660.85,62660.85,62660.85
09/10/2007,63548.69,63548.69,63548.69,63548.69,63548.69
10/10/2007,63197.04,63197.04,63197.04,63197.04,63197.04
11/10/2007,62455.77,62455.77,62455.77,62455.77,62455.77
15/10/2007,62969.44,62969.44,62969.44,62969.44,62969.44
16/10/2007,61717.9,61717.9,61717.9,61717.9,61717.9
17/10/2007,63193.67,63193.67,63193.67,63193.67,63193.67
18/10/2007,63261.33,63261.33,63261.33,63261.33,63261.33
19/10/2007,60894.29,60894.29,60894.29,60894.29,60894.29
22/10/2007,61215.13,61215.13,61215.13,61215.13,61215.13
23/10/2007,62697.14,62697.14,62697.14,62697.14,62697.14
24/10/2007,62624.81,62624.81,62624.81,62624.81,62624.81
25/10/2007,62341.49,62341.49,62341.49,62341.49,62341.49
26/10/2007,64275.58,64275.58,64275.58,64275.58,64275.58
29/10/2007,65044.31,65044.31,65044.31,65044.31,65044.31
30/10/2007,64383.13,64383.13,64383.13,64383.13,64383.13
31/10/2007,65317.7,65317.7,65317.7,65317.7,65317.7
01/11/2007,64050.08,64050.08,64050.08,64050.08,64050.08
05/11/2007,62959.55,62959.55,62959.55,62959.55,62959.55
06/11/2007,64503.43,64503.43,64503.43,64503.43,64503.43
07/11/2007,63500.62,63500.62,63500.62,63500.62,63500.62
08/11/2007,63561.91,63561.91,63561.91,63561.91,63561.91
09/11/2007,64320.56,64320.56,64320.56,64320.56,64320.56
12/11/2007,61526.87,61526.87,61526.87,61526.87,61526.87
13/11/2007,62927.03,62927.03,62927.03,62927.03,62927.03
14/11/2007,64630.87,64630.87,64630.87,64630.87,64630.87
16/11/2007,64609.38,64609.38,64609.38,64609.38,64609.38
19/11/2007,62336.02,62336.02,62336.02,62336.02,62336.02
21/11/2007,60581.54,60581.54,60581.54,60581.54,60581.54
22/11/2007,60653.01,60653.01,60653.01,60653.01,60653.01
23/11/2007,60970.9,60970.9,60970.9,60970.9,60970.9
26/11/2007,59069.17,59069.17,59069.17,59069.17,59069.17
27/11/2007,59431.5,59431.5,59431.5,59431.5,59431.5
28/11/2007,61714.64,61714.64,61714.64,61714.64,61714.64
29/11/2007,62156.34,62156.34,62156.34,62156.34,62156.34
30/11/2007,63006.16,63006.16,63006.16,63006.16,63006.16
03/12/2007,63199.85,63199.85,63199.85,63199.85,63199.85
04/12/2007,63481.53,63481.53,63481.53,63481.53,63481.53
05/12/2007,64927.96,64927.96,64927.96,64927.96,64927.96
06/12/2007,65790.81,65790.81,65790.81,65790.81,65790.81
07/12/2007,65638.54,65638.54,65638.54,65638.54,65638.54
10/12/2007,65445.96,65445.96,65445.96,65445.96,65445.96
11/12/2007,64512.26,64512.26,64512.26,64512.26,64512.26
12/12/2007,64741.69,64741.69,64741.69,64741.69,64741.69
13/12/2007,62860.99,62860.99,62860.99,62860.99,62860.99
14/12/2007,62444.97,62444.97,62444.97,62444.97,62444.97
17/12/2007,59828.21,59828.21,59828.21,59828.21,59828.21
18/12/2007,61096.28,61096.28,61096.28,61096.28,61096.28
19/12/2007,61721.71,61721.71,61721.71,61721.71,61721.71
20/12/2007,61716.2,61716.2,61716.2,61716.2,61716.2
21/12/2007,63097.71,63097.71,63097.71,63097.71,63097.71
26/12/2007,64288.26,64288.26,64288.26,64288.26,64288.26
27/12/2007,63774.38,63774.38,63774.38,63774.38,63774.38
28/12/2007,63886.1,63886.1,63886.1,63886.1,63886.1
02/01/2008,62815.13,62815.13,62815.13,62815.13,62815.13
03/01/2008,62891.97,62891.97,62891.97,62891.97,62891.97
04/01/2008,61036.61,61036.61,61036.61,61036.61,61036.61
07/01/2008,60772.15,60772.15,60772.15,60772.15,60772.15
08/01/2008,62080.73,62080.73,62080.73,62080.73,62080.73
09/01/2008,62673.69,62673.69,62673.69,62673.69,62673.69
10/01/2008,63515.48,63515.48,63515.48,63515.48,63515.48
11/01/2008,61942.36,61942.36,61942.36,61942.36,61942.36
14/01/2008,62187.78,62187.78,62187.78,62187.78,62187.78
15/01/2008,59907.06,59907.06,59907.06,59907.06,59907.06
16/01/2008,58777.45,58777.45,58777.45,58777.45,58777.45
17/01/2008,57036.85,57036.85,57036.85,57036.85,57036.85
18/01/2008,57506.47,57506.47,57506.47,57506.47,57506.47
21/01/2008,53709.11,53709.11,53709.11,53709.11,53709.11
22/01/2008,56097.18,56097.18,56097.18,56097.18,56097.18
23/01/2008,54234.82,54234.82,54234.82,54234.82,54234.82
24/01/2008,57463.31,57463.31,57463.31,57463.31,57463.31
28/01/2008,58593.78,58593.78,58593.78,58593.78,58593.78
29/01/2008,59529.58,59529.58,59529.58,59529.58,59529.58
30/01/2008,60289.41,60289.41,60289.41,60289.41,60289.41
31/01/2008,59490.4,59490.4,59490.4,59490.4,59490.4
01/02/2008,61079.83,61079.83,61079.83,61079.83,61079.83
06/02/2008,58968.53,58968.53,58968.53,58968.53,58968.53
07/02/2008,58965.48,58965.48,58965.48,58965.48,58965.48
08/02/2008,59075.98,59075.98,59075.98,59075.98,59075.98
11/02/2008,60643.22,60643.22,60643.22,60643.22,60643.22
12/02/2008,61805.47,61805.47,61805.47,61805.47,61805.47
13/02/2008,62590.65,62590.65,62590.65,62590.65,62590.65
14/02/2008,61818.99,61818.99,61818.99,61818.99,61818.99
15/02/2008,61271.87,61271.87,61271.87,61271.87,61271.87
18/02/2008,62801.43,62801.43,62801.43,62801.43,62801.43
19/02/2008,62296.54,62296.54,62296.54,62296.54,62296.54
20/02/2008,63747.49,63747.49,63747.49,63747.49,63747.49
21/02/2008,63792.23,63792.23,63792.23,63792.23,63792.23
22/02/2008,64608.78,64608.78,64608.78,64608.78,64608.78
25/02/2008,65000.94,65000.94,65000.94,65000.94,65000.94
26/02/2008,65182.61,65182.61,65182.61,65182.61,65182.61
27/02/2008,65494.85,65494.85,65494.85,65494.85,65494.85
28/02/2008,65555.08,65555.08,65555.08,65555.08,65555.08
29/02/2008,63489.3,63489.3,63489.3,63489.3,63489.3
03/03/2008,64490.46,64490.46,64490.46,64490.46,64490.46
04/03/2008,63655.54,63655.54,63655.54,63655.54,63655.54
05/03/2008,64629.48,64629.48,64629.48,64629.48,64629.48
06/03/2008,62974.65,62974.65,62974.65,62974.65,62974.65
07/03/2008,61867.99,61867.99,61867.99,61867.99,61867.99
10/03/2008,59999.27,59999.27,59999.27,59999.27,59999.27
11/03/2008,62367.72,62367.72,62367.72,62367.72,62367.72
12/03/2008,62176.58,62176.58,62176.58,62176.58,62176.58
13/03/2008,62279.71,62279.71,62279.71,62279.71,62279.71
14/03/2008,61990.99,61990.99,61990.99,61990.99,61990.99
17/03/2008,60011.84,60011.84,60011.84,60011.84,60011.84
18/03/2008,61932.78,61932.78,61932.78,61932.78,61932.78
19/03/2008,58827.36,58827.36,58827.36,58827.36,58827.36
20/03/2008,58987.31,58987.31,58987.31,58987.31,58987.31
24/03/2008,59812.53,59812.53,59812.53,59812.53,59812.53
25/03/2008,61234.06,61234.06,61234.06,61234.06,61234.06
26/03/2008,61415.28,61415.28,61415.28,61415.28,61415.28
27/03/2008,60761.68,60761.68,60761.68,60761.68,60761.68
28/03/2008,60452.12,60452.12,60452.12,60452.12,60452.12
31/03/2008,60968.07,60968.07,60968.07,60968.07,60968.07
01/04/2008,62774.85,62774.85,62774.85,62774.85,62774.85
02/04/2008,63364.36,63364.36,63364.36,63364.36,63364.36
03/04/2008,64175.05,64175.05,64175.05,64175.05,64175.05
04/04/2008,64445.97,64445.97,64445.97,64445.97,64445.97
07/04/2008,64175.58,64175.58,64175.58,64175.58,64175.58
08/04/2008,64539.54,64539.54,64539.54,64539.54,64539.54
09/04/2008,63476.92,63476.92,63476.92,63476.92,63476.92
10/04/2008,63527.11,63527.11,63527.11,63527.11,63527.11
11/04/2008,62585.21,62585.21,62585.21,62585.21,62585.21
14/04/2008,62153.45,62153.45,62153.45,62153.45,62153.45
15/04/2008,62618.39,62618.39,62618.39,62618.39,62618.39
16/04/2008,64151.94,64151.94,64151.94,64151.94,64151.94
17/04/2008,64552.42,64552.42,64552.42,64552.42,64552.42
18/04/2008,64922.67,64922.67,64922.67,64922.67,64922.67
22/04/2008,65412.66,65412.66,65412.66,65412.66,65412.66
23/04/2008,64947.54,64947.54,64947.54,64947.54,64947.54
24/04/2008,64576.26,64576.26,64576.26,64576.26,64576.26
25/04/2008,65187.34,65187.34,65187.34,65187.34,65187.34
28/04/2008,65677.74,65677.74,65677.74,65677.74,65677.74
29/04/2008,63825.74,63825.74,63825.74,63825.74,63825.74
30/04/2008,67868.46,67868.46,67868.46,67868.46,67868.46
02/05/2008,69366.39,69366.39,69366.39,69366.39,69366.39
05/05/2008,70174.88,70174.88,70174.88,70174.88,70174.88
06/05/2008,70195.27,70195.27,70195.27,70195.27,70195.27
07/05/2008,69017.66,69017.66,69017.66,69017.66,69017.66
08/05/2008,69722.25,69722.25,69722.25,69722.25,69722.25
09/05/2008,69645.7,69645.7,69645.7,69645.7,69645.7
12/05/2008,70415.82,70415.82,70415.82,70415.82,70415.82
13/05/2008,70503.25,70503.25,70503.25,70503.25,70503.25
14/05/2008,70026.62,70026.62,70026.62,70026.62,70026.62
15/05/2008,71492.36,71492.36,71492.36,71492.36,71492.36
16/05/2008,72766.93,72766.93,72766.93,72766.93,72766.93
19/05/2008,73438.83,73438.83,73438.83,73438.83,73438.83
20/05/2008,73516.81,73516.81,73516.81,73516.81,73516.81
21/05/2008,72294.8,72294.8,72294.8,72294.8,72294.8
23/05/2008,71451.8,71451.8,71451.8,71451.8,71451.8
26/05/2008,71628.74,71628.74,71628.74,71628.74,71628.74
27/05/2008,70992.06,70992.06,70992.06,70992.06,70992.06
28/05/2008,73153.23,73153.23,73153.23,73153.23,73153.23
29/05/2008,71797.54,71797.54,71797.54,71797.54,71797.54
30/05/2008,72592.5,72592.5,72592.5,72592.5,72592.5
02/06/2008,71897.25,71897.25,71897.25,71897.25,71897.25
03/06/2008,70011.92,70011.92,70011.92,70011.92,70011.92
04/06/2008,68673.14,68673.14,68673.14,68673.14,68673.14
05/06/2008,71209.12,71209.12,71209.12,71209.12,71209.12
06/06/2008,69785.87,69785.87,69785.87,69785.87,69785.87
09/06/2008,69281.2,69281.2,69281.2,69281.2,69281.2
10/06/2008,67774.94,67774.94,67774.94,67774.94,67774.94
11/06/2008,66794.76,66794.76,66794.76,66794.76,66794.76
12/06/2008,67319.63,67319.63,67319.63,67319.63,67319.63
13/06/2008,67203.52,67203.52,67203.52,67203.52,67203.52
16/06/2008,67284.61,67284.61,67284.61,67284.61,67284.61
17/06/2008,68437.5,68437.5,68437.5,68437.5,68437.5
18/06/2008,67090.45,67090.45,67090.45,67090.45,67090.45
19/06/2008,66590.41,66590.41,66590.41,66590.41,66590.41
20/06/2008,64613.79,64613.79,64613.79,64613.79,64613.79
23/06/2008,64640.45,64640.45,64640.45,64640.45,64640.45
24/06/2008,64167.77,64167.77,64167.77,64167.77,64167.77
25/06/2008,65853.34,65853.34,65853.34,65853.34,65853.34
26/06/2008,63946.92,63946.92,63946.92,63946.92,63946.92
27/06/2008,64321.11,64321.11,64321.11,64321.11,64321.11
30/06/2008,65017.58,65017.58,65017.58,65017.58,65017.58
01/07/2008,63396.19,63396.19,63396.19,63396.19,63396.19
02/07/2008,61106.22,61106.22,61106.22,61106.22,61106.22
03/07/2008,59273.38,59273.38,59273.38,59273.38,59273.38
04/07/2008,59365.35,59365.35,59365.35,59365.35,59365.35
07/07/2008,59088.2,59088.2,59088.2,59088.2,59088.2
08/07/2008,59535.95,59535.95,59535.95,59535.95,59535.95
10/07/2008,60252.74,60252.74,60252.74,60252.74,60252.74
11/07/2008,60148.26,60148.26,60148.26,60148.26,60148.26
14/07/2008,60720.9,60720.9,60720.9,60720.9,60720.9
15/07/2008,61015.09,61015.09,61015.09,61015.09,61015.09
16/07/2008,62056.47,62056.47,62056.47,62056.47,62056.47
17/07/2008,60108.72,60108.72,60108.72,60108.72,60108.72
18/07/2008,59988.1,59988.1,59988.1,59988.1,59988.1
21/07/2008,60771.79,60771.79,60771.79,60771.79,60771.79
22/07/2008,59647.32,59647.32,59647.32,59647.32,59647.32
23/07/2008,59420.86,59420.86,59420.86,59420.86,59420.86
24/07/2008,57434.37,57434.37,57434.37,57434.37,57434.37
25/07/2008,57199.14,57199.14,57199.14,57199.14,57199.14
28/07/2008,56869.02,56869.02,56869.02,56869.02,56869.02
29/07/2008,58042.87,58042.87,58042.87,58042.87,58042.87
30/07/2008,59997.64,59997.64,59997.64,59997.64,59997.64
31/07/2008,59505.17,59505.17,59505.17,59505.17,59505.17
01/08/2008,57630.35,57630.35,57630.35,57630.35,57630.35
04/08/2008,55609.07,55609.07,55609.07,55609.07,55609.07
05/08/2008,56470.59,56470.59,56470.59,56470.59,56470.59
06/08/2008,57542.49,57542.49,57542.49,57542.49,57542.49
07/08/2008,57017.55,57017.55,57017.55,57017.55,57017.55
08/08/2008,56584.4,56584.4,56584.4,56584.4,56584.4
11/08/2008,54720.25,54720.25,54720.25,54720.25,54720.25
12/08/2008,54502.97,54502.97,54502.97,54502.97,54502.97
13/08/2008,54573.18,54573.18,54573.18,54573.18,54573.18
14/08/2008,55138.35,55138.35,55138.35,55138.35,55138.35
15/08/2008,54244.03,54244.03,54244.03,54244.03,54244.03
18/08/2008,53326.54,53326.54,53326.54,53326.54,53326.54
19/08/2008,53638.69,53638.69,53638.69,53638.69,53638.69
20/08/2008,55377.15,55377.15,55377.15,55377.15,55377.15
21/08/2008,55934.69,55934.69,55934.69,55934.69,55934.69
22/08/2008,55850.13,55850.13,55850.13,55850.13,55850.13
25/08/2008,54477.25,54477.25,54477.25,54477.25,54477.25
26/08/2008,54358.7,54358.7,54358.7,54358.7,54358.7
27/08/2008,55519.24,55519.24,55519.24,55519.24,55519.24
28/08/2008,56382.22,56382.22,56382.22,56382.22,56382.22
29/08/2008,55680.41,55680.41,55680.41,55680.41,55680.41
01/09/2008,55162.14,55162.14,55162.14,55162.14,55162.14
02/09/2008,54404.41,54404.41,54404.41,54404.41,54404.41
03/09/2008,53527.01,53527.01,53527.01,53527.01,53527.01
04/09/2008,51408.54,51408.54,51408.54,51408.54,51408.54
05/09/2008,51939.6,51939.6,51939.6,51939.6,51939.6
08/09/2008,50717.97,50717.97,50717.97,50717.97,50717.97
09/09/2008,48435.3,48435.3,48435.3,48435.3,48435.3
10/09/2008,49633.16,49633.16,49633.16,49633.16,49633.16
11/09/2008,51270.4,51270.4,51270.4,51270.4,51270.4
12/09/2008,52392.86,52392.86,52392.86,52392.86,52392.86
15/09/2008,48416.33,48416.33,48416.33,48416.33,48416.33
16/09/2008,49228.92,49228.92,49228.92,49228.92,49228.92
17/09/2008,45908.51,45908.51,45908.51,45908.51,45908.51
18/09/2008,48422.75,48422.75,48422.75,48422.75,48422.75
19/09/2008,53055.38,53055.38,53055.38,53055.38,53055.38
22/09/2008,51540.58,51540.58,51540.58,51540.58,51540.58
23/09/2008,49593.17,49593.17,49593.17,49593.17,49593.17
24/09/2008,49842.99,49842.99,49842.99,49842.99,49842.99
25/09/2008,51828.46,51828.46,51828.46,51828.46,51828.46
26/09/2008,50782.99,50782.99,50782.99,50782.99,50782.99
29/09/2008,46028.06,46028.06,46028.06,46028.06,46028.06
30/09/2008,49541.27,49541.27,49541.27,49541.27,49541.27
01/10/2008,49798.65,49798.65,49798.65,49798.65,49798.65
02/10/2008,46145.1,46145.1,46145.1,46145.1,46145.1
03/10/2008,44517.32,44517.32,44517.32,44517.32,44517.32
06/10/2008,42100.79,42100.79,42100.79,42100.79,42100.79
07/10/2008,40139.85,40139.85,40139.85,40139.85,40139.85
08/10/2008,38593.54,38593.54,38593.54,38593.54,38593.54
09/10/2008,37080.3,37080.3,37080.3,37080.3,37080.3
10/10/2008,35609.54,35609.54,35609.54,35609.54,35609.54
13/10/2008,40829.13,40829.13,40829.13,40829.13,40829.13
14/10/2008,41569.03,41569.03,41569.03,41569.03,41569.03
15/10/2008,36833.02,36833.02,36833.02,36833.02,36833.02
16/10/2008,36441.72,36441.72,36441.72,36441.72,36441.72
17/10/2008,36399.09,36399.09,36399.09,36399.09,36399.09
20/10/2008,39441.08,39441.08,39441.08,39441.08,39441.08
21/10/2008,39043.39,39043.39,39043.39,39043.39,39043.39
22/10/2008,35069.73,35069.73,35069.73,35069.73,35069.73
23/10/2008,33818.49,33818.49,33818.49,33818.49,33818.49
24/10/2008,31481.55,31481.55,31481.55,31481.55,31481.55
27/10/2008,29435.11,29435.11,29435.11,29435.11,29435.11
28/10/2008,33386.65,33386.65,33386.65,33386.65,33386.65
29/10/2008,34845.21,34845.21,34845.21,34845.21,34845.21
30/10/2008,37448.77,37448.77,37448.77,37448.77,37448.77
31/10/2008,37256.84,37256.84,37256.84,37256.84,37256.84
03/11/2008,38249.44,38249.44,38249.44,38249.44,38249.44
04/11/2008,40254.8,40254.8,40254.8,40254.8,40254.8
05/11/2008,37785.66,37785.66,37785.66,37785.66,37785.66
06/11/2008,36361.91,36361.91,36361.91,36361.91,36361.91
07/11/2008,36665.11,36665.11,36665.11,36665.11,36665.11
10/11/2008,36776.27,36776.27,36776.27,36776.27,36776.27
11/11/2008,37261.9,37261.9,37261.9,37261.9,37261.9
12/11/2008,34373.99,34373.99,34373.99,34373.99,34373.99
13/11/2008,35993.33,35993.33,35993.33,35993.33,35993.33
14/11/2008,35789.1,35789.1,35789.1,35789.1,35789.1
17/11/2008,35717.21,35717.21,35717.21,35717.21,35717.21
18/11/2008,34094.66,34094.66,34094.66,34094.66,34094.66
19/11/2008,33404.55,33404.55,33404.55,33404.55,33404.55
21/11/2008,31250.6,31250.6,31250.6,31250.6,31250.6
24/11/2008,34188.83,34188.83,34188.83,34188.83,34188.83
25/11/2008,34812.86,34812.86,34812.86,34812.86,34812.86
26/11/2008,36469.61,36469.61,36469.61,36469.61,36469.61
27/11/2008,36212.65,36212.65,36212.65,36212.65,36212.65
28/11/2008,36595.87,36595.87,36595.87,36595.87,36595.87
01/12/2008,34740.5,34740.5,34740.5,34740.5,34740.5
02/12/2008,35000.84,35000.84,35000.84,35000.84,35000.84
03/12/2008,35296.7,35296.7,35296.7,35296.7,35296.7
04/12/2008,35127.77,35127.77,35127.77,35127.77,35127.77
05/12/2008,35347.39,35347.39,35347.39,35347.39,35347.39
08/12/2008,38284.91,38284.91,38284.91,38284.91,38284.91
09/12/2008,37968.11,37968.11,37968.11,37968.11,37968.11
10/12/2008,39004.4,39004.4,39004.4,39004.4,39004.4
